,music,speed,dance,folk,country,classical,musical,pop,rock,metal,punk,hiphop,reggae,jazz,rockNroll,alternative,latino,techno,opera,movies,horror,thriller,comedy,romantic,scifi,war,fantasy,animated,documentary,western,action,flying,storm,darkness,heights,spiders,snakes,rats,ageing,dogs,speaking,history,psychology,politics,math,physics,internet,pc,economy,biology,chemistry,reading,geography,languages,medicine,law,cars,art,religion,outdoors,dancing,instruments,writing,activeSport,passiveSport,gardening,celebrities,shopping,science,theatre,funs,extremeSports,pets,age,height,weight,siblings,gender,hand,education,onlyChild,place,typeOfHouse,Daily events,Prioritising workload,Writing notes,Workaholism,Thinking ahead,Final judgement,Reliability,Keeping promises,Loss of interest,Friends versus money,Funniness,Fake,Criminal damage,Decision making,Elections,Self-criticism,Judgment calls,Hypochondria,Empathy,Eating to survive,Giving,Compassion to animals,Borrowed stuff,Loneliness,Cheating in school,Health,Changing the past,God,Dreams,Charity,Number of friends,Punctuality,Lying,Waiting,New environment,Mood swings,Appearence and gestures,Socializing,Achievements,Responding to a serious letter,Children,Assertiveness,Getting angry,Knowing the right people,Public speaking,Unpopularity,Life struggles,Happiness in life,Energy levels,Small - big dogs,Personality,Finding lost valuables,Getting up,Interests or hobbies,Parents' advice,Questionnaires or polls,Internet usage,finances,shoppingCentres,brandedClothing,entertainment,looks,gadgets,healthyFood
797,5,1,5,1,2,3,4,2,2,1,1,5,2,2,2,2,1,3,1,5,3,4,3,4,5,3,5,3,2,2,5,3,2,1,2,1,1,1,2,1,2,2,2,3,2,1,5,5,4,1,1,1,1,3,2,2,5,1,1,5,1,1,1,3,5,1,5,4,1,1,5,5,1,19,185,65,1,male,right handed,secondary school,no,city,block of flats,2,1,3,1,3,1,5,5,3,5,3,5,1,3,3,4,4,1,1,5,5,5,5,5,5,3,5,1,3,1,1,i am often early,sometimes,3,3,3,5,3,3,3,3,4,3,3,3,3,1,4,4,2,4,4,4,3,3,3,few hours a day,3,4,2,4,4,4,5
798,5,3,3,2,1,4,3,4,5,3,3,3,3,2,2,3,2,2,2,5,4,5,4,1,1,5,3,3,3,4,5,1,1,1,2,3,1,5,2,3,3,5,4,5,2,2,5,2,3,2,1,3,5,5,4,5,4,2,3,2,5,4,1,5,3,1,3,3,4,2,5,1,1,18,160,55,2,female,right handed,secondary school,no,city,block of flats,5,3,2,3,4,5,4,3,5,5,4,3,5,5,1,4,5,4,3,1,2,1,5,3,5,3,3,5,3,3,5,i am always on time,sometimes,1,5,4,3,3,3,1,4,3,3,4,5,4,1,4,4,5,3,1,2,1,3,1,few hours a day,3,1,4,2,3,3,4
799,5,3,1,2,3,4,5,2,4,5,4,1,1,2,4,4,2,2,4,5,1,1,4,3,4,4,3,4,5,3,3,2,1,3,2,3,3,2,2,2,4,4,2,3,4,3,5,5,2,3,2,5,3,4,3,2,3,4,2,4,2,3,3,3,2,4,3,3,4,5,4,3,5,18,203,89,2,male,right handed,secondary school,yes,city,block of flats,3,3,2,4,3,1,4,4,2,4,3,3,2,3,2,4,4,2,4,2,3,5,4,4,3,3,2,2,4,3,2,i am often early,only to avoid hurting someone,4,2,2,3,2,3,4,3,3,2,4,4,3,4,3,2,2,3,4,2,2,3,3,few hours a day,4,3,3,2,3,4,4
800,5,3,4,1,1,2,4,4,3,1,4,4,1,1,3,1,1,1,1,5,4,4,5,4,2,5,3,5,1,2,5,3,2,1,1,3,4,2,4,2,1,1,1,2,4,3,4,4,1,5,5,3,4,3,5,1,1,1,4,5,1,1,1,2,5,1,1,4,4,5,5,3,1,17,185,70,2,male,right handed,secondary school,no,city,block of flats,2,5,3,5,4,4,5,4,1,4,3,1,1,3,1,2,4,1,4,2,2,4,5,2,3,4,3,4,3,1,4,i am often early,only to avoid hurting someone,2,4,2,4,3,2,4,5,4,4,5,5,4,2,4,1,2,4,1,2,3,3,2,few hours a day,5,5,5,2,4,2,5
801,4,5,5,1,1,1,1,4,5,3,2,1,1,1,5,3,1,4,1,5,4,4,5,1,2,5,2,3,4,2,5,4,1,1,3,1,1,1,4,2,3,2,1,1,1,2,3,2,1,1,1,1,3,2,1,1,5,1,1,5,1,1,1,5,5,1,1,1,5,1,5,5,2,30,173,72,1,female,right handed,secondary school,no,village,house/bungalow,1,1,1,1,2,1,4,2,5,4,5,3,1,2,1,1,4,1,2,3,1,1,2,3,5,1,3,1,3,1,5,i am often running late,everytime it suits me,2,,4,3,5,3,3,1,5,3,4,2,3,1,3,5,5,4,4,4,3,1,1,less than an hour a day,1,1,1,5,3,2,2
802,5,5,5,3,2,2,2,5,4,4,3,5,3,1,3,3,2,4,2,5,3,3,5,4,4,2,4,5,4,1,4,1,2,3,5,5,2,1,4,1,3,3,3,1,1,1,4,2,1,4,1,3,5,5,1,1,2,1,1,4,5,2,3,4,5,2,2,4,3,3,5,3,4,19,172,60,0,female,right handed,secondary school,yes,city,block of flats,4,4,2,3,3,4,5,5,1,4,4,1,3,3,5,2,3,1,5,3,3,5,5,1,4,2,2,5,3,2,5,i am always on time,sometimes,4,4,3,5,4,3,2,3,4,2,3,5,4,3,4,5,4,4,4,3,4,3,5,few hours a day,4,3,4,3,3,3,3
803,5,5,2,1,1,2,4,3,5,4,5,1,1,2,3,2,1,1,2,5,3,4,5,4,1,2,3,2,2,1,2,1,1,1,2,5,5,4,3,3,1,3,3,3,1,1,5,3,2,2,1,2,2,3,1,1,3,3,2,4,1,4,1,5,5,3,3,3,1,3,5,5,3,27,173,79,5,female,right handed,secondary school,no,village,house/bungalow,3,1,4,1,4,5,5,5,2,3,3,1,5,3,3,3,2,3,5,1,5,5,5,3,5,5,5,5,3,3,3,i am often early,never,2,5,2,4,3,3,1,4,3,3,3,3,3,3,3,4,3,4,2,5,4,4,1,most of the day,3,3,2,3,3,3,3
804,5,1,4,1,1,4,4,5,5,3,4,4,4,4,4,2,2,2,2,5,5,4,5,5,2,2,5,5,3,2,5,1,1,1,5,5,5,4,3,3,4,1,3,3,1,1,5,2,3,1,1,5,3,5,1,1,4,4,2,4,2,5,5,5,4,4,3,4,3,5,5,5,5,21,173,62,1,female,right handed,secondary school,no,village,house/bungalow,5,5,5,5,5,3,3,2,2,4,4,2,4,2,5,4,4,3,2,2,1,4,4,2,3,4,4,4,1,1,3,i am often running late,sometimes,2,5,4,1,5,5,3,2,4,1,5,5,3,2,4,5,5,3,4,5,3,4,3,most of the day,1,1,1,1,1,1,1
805,5,4,4,3,1,3,5,5,5,5,5,3,4,2,5,4,3,3,3,2,2,2,3,3,2,2,4,5,4,1,2,4,4,3,3,5,5,5,5,5,4,5,4,3,1,1,5,3,3,4,4,5,5,5,3,2,1,5,3,4,4,5,4,3,4,1,5,5,2,4,5,3,4,17,165,53,3,female,left handed,primary school,no,city,block of flats,4,5,3,4,3,3,5,5,1,5,2,3,1,4,1,4,3,4,4,1,4,5,4,3,2,5,4,3,3,3,5,i am often early,sometimes,1,2,3,5,2,3,5,5,4,2,4,5,3,5,3,5,1,3,5,4,5,4,4,few hours a day,3,5,4,4,5,2,4
806,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,4,5,4,3,5,2,3,4,3,5,2,1,2,3,1,5,1,2,4,3,5,5,5,1,1,5,5,1,1,1,1,3,5,1,3,5,1,2,5,4,1,1,2,5,5,1,5,5,1,5,3,5,20,184,79,1,male,right handed,secondary school,no,city,house/bungalow,3,3,3,3,3,3,3,3,3,4,2,3,3,3,3,2,3,1,2,2,3,3,4,2,2,4,,5,5,2,5,i am always on time,sometimes,1,5,3,3,3,3,1,5,3,4,3,3,3,3,3,3,3,3,3,3,3,3,1,few hours a day,3,3,2,4,3,3,3
807,3,3,1,3,3,5,5,3,2,2,2,1,1,1,3,1,1,1,4,5,1,2,5,4,4,4,4,4,5,4,5,1,1,1,1,4,5,2,3,3,3,3,3,5,1,1,5,2,5,1,1,2,4,4,1,4,5,2,1,5,1,1,1,4,2,2,3,4,3,4,5,3,5,20,187,95,0,male,right handed,secondary school,yes,city,block of flats,5,1,1,2,2,1,4,4,3,4,3,1,1,1,5,3,3,1,1,1,2,5,4,3,4,4,3,4,3,2,3,i am often early,only to avoid hurting someone,3,3,3,4,3,3,3,2,4,3,5,3,3,3,4,3,3,3,2,3,3,2,3,few hours a day,3,4,4,3,4,4,4
808,5,4,3,1,2,3,2,5,5,3,4,3,2,1,2,2,2,3,1,5,5,5,5,2,3,2,5,5,4,2,5,1,1,1,2,2,2,1,1,3,3,2,2,1,1,1,5,3,2,1,1,1,4,3,1,1,3,1,1,4,1,1,1,5,5,1,1,4,3,2,5,5,1,20,181,73,1,male,right handed,college/bachelor degree,no,city,block of flats,3,1,1,2,2,1,4,4,3,3,2,1,4,2,2,2,4,2,5,4,1,3,4,2,5,4,4,1,3,1,2,i am often early,sometimes,3,4,2,3,3,3,2,5,2,2,3,3,4,2,4,5,4,4,1,5,5,3,3,few hours a day,2,3,4,4,4,2,4
809,4,3,4,1,1,2,1,2,2,2,1,4,1,1,3,1,1,1,1,4,3,1,5,5,3,5,2,2,4,2,5,1,1,1,2,1,5,1,1,4,2,4,3,5,1,1,4,5,1,1,1,1,3,5,1,2,5,1,2,4,1,1,1,1,1,1,1,5,5,1,5,5,1,18,176,76,0,male,right handed,secondary school,yes,city,block of flats,2,3,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,4,4,4,4,1,5,3,4,3,4,4,3,i am always on time,sometimes,3,3,3,3,4,3,4,3,4,3,4,3,4,3,4,4,3,4,3,5,5,2,1,most of the day,2,5,5,5,5,2,4
810,5,3,2,3,4,5,5,1,5,5,3,1,3,4,5,4,2,1,5,5,3,5,5,4,5,4,5,5,4,4,5,1,3,4,5,5,5,4,5,4,1,4,4,2,1,1,3,3,3,3,1,5,3,3,3,3,2,5,3,5,3,5,5,4,3,2,4,2,4,5,5,4,5,20,180,90,1,male,right handed,college/bachelor degree,no,city,house/bungalow,5,3,3,2,3,1,4,4,2,5,5,2,5,2,2,5,5,3,5,1,3,5,4,2,3,2,4,2,3,2,3,i am often running late,sometimes,3,4,2,3,2,4,4,4,3,3,3,1,3,3,4,3,2,3,2,4,5,3,5,few hours a day,1,1,1,5,3,2,3
811,5,3,2,3,3,4,2,3,5,4,4,3,2,3,4,4,2,1,4,4,3,4,4,3,4,3,3,3,5,2,2,4,1,2,2,3,2,3,4,3,3,4,5,4,2,3,3,3,2,4,2,5,4,4,4,3,2,4,3,4,2,3,4,3,4,3,1,2,5,4,5,3,5,20,178,66,1,male,right handed,secondary school,no,city,block of flats,5,3,2,3,5,3,4,5,4,5,5,2,2,3,4,5,4,1,5,1,3,5,4,4,2,3,5,2,3,4,4,i am often running late,sometimes,3,3,4,4,3,2,4,4,2,4,2,4,4,4,3,4,3,3,2,4,3,4,3,few hours a day,4,2,3,3,2,2,4
812,5,4,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,5,2,1,4,4,1,4,1,1,2,1,4,5,3,2,4,1,5,2,3,4,4,5,1,1,1,1,5,3,5,1,1,1,5,2,1,5,5,1,1,5,3,1,3,5,5,5,1,5,3,1,5,2,4,17,175,60,1,female,right handed,secondary school,no,city,block of flats,1,3,3,2,4,4,3,5,1,5,1,2,3,3,1,1,2,3,1,5,3,5,4,2,5,4,1,5,3,2,5,i am always on time,sometimes,1,3,5,3,3,3,3,5,3,5,3,3,1,4,5,3,1,4,4,1,5,2,1,few hours a day,1,5,3,5,5,2,4
813,5,4,2,1,1,1,1,2,2,3,1,2,1,1,3,1,1,1,1,5,2,1,5,4,2,5,1,2,3,1,5,2,2,2,3,1,5,2,3,4,4,3,1,1,1,1,5,3,1,1,1,1,3,2,1,1,5,1,2,5,3,1,1,5,5,1,1,4,4,1,5,2,5,19,181,78,1,male,right handed,secondary school,no,city,block of flats,3,3,3,3,4,4,3,5,1,5,1,2,3,3,1,1,2,1,1,5,3,5,4,1,5,4,1,5,4,3,5,i am always on time,sometimes,1,3,3,3,3,3,3,,3,4,3,3,4,2,5,4,1,4,4,1,5,2,1,few hours a day,1,5,4,4,4,3,5
814,5,4,4,3,1,5,4,4,3,2,3,5,4,3,3,1,2,5,4,5,4,2,5,4,3,2,4,4,3,3,4,3,4,5,4,5,3,5,4,5,4,3,4,3,3,2,5,3,4,3,2,5,2,5,3,1,5,5,4,5,5,3,3,3,3,2,3,5,3,5,5,4,5,20,165,53,1,female,right handed,secondary school,yes,city,block of flats,3,3,2,3,3,2,5,4,2,3,3,1,2,2,3,3,5,2,1,1,4,4,4,5,5,4,2,5,3,2,3,i am often early,sometimes,2,5,4,5,3,2,4,1,4,3,3,4,4,3,5,5,1,3,2,2,2,1,3,few hours a day,2,5,5,4,4,3,5
815,5,5,2,3,4,3,1,2,5,5,3,5,4,4,5,2,4,2,2,5,1,5,5,3,3,4,4,3,5,5,5,1,1,1,3,1,1,1,1,1,1,4,5,3,4,4,4,3,3,5,5,3,2,5,5,2,5,1,5,5,2,3,1,1,5,2,1,3,5,4,5,5,5,20,183,82,1,male,right handed,secondary school,no,city,house/bungalow,4,1,3,1,5,3,4,5,4,5,4,5,4,2,5,5,5,1,2,4,3,5,5,1,3,4,1,5,4,2,4,i am often running late,sometimes,3,5,1,4,5,3,5,5,5,3,4,2,4,1,5,5,5,3,1,1,5,3,1,few hours a day,3,2,4,5,1,3,5
816,5,4,3,3,1,4,3,4,5,5,5,4,4,5,5,5,4,3,2,5,5,1,5,4,4,5,4,5,5,2,1,1,2,3,4,5,1,3,5,5,1,5,4,5,3,3,5,4,4,3,2,2,4,5,2,4,4,3,4,5,3,5,1,4,3,5,5,5,5,5,5,5,5,21,180,63,0,male,right handed,secondary school,yes,city,block of flats,1,3,5,5,5,5,4,5,3,3,3,1,2,5,4,5,3,2,3,4,5,5,5,1,1,3,3,5,3,2,3,i am often early,only to avoid hurting someone,2,5,3,4,3,4,4,3,1,4,3,1,3,3,4,5,3,5,3,5,5,4,3,few hours a day,2,5,5,4,4,1,3
817,3,4,1,1,1,1,2,5,5,2,2,5,4,4,5,1,1,1,2,3,3,2,4,5,3,3,4,5,1,4,3,1,2,2,2,1,1,1,1,1,1,1,1,4,1,1,5,5,1,4,1,1,5,1,4,1,1,3,1,3,3,4,4,5,5,4,1,1,1,3,3,4,2,23,170,70,0,male,right handed,primary school,yes,city,block of flats,2,3,3,1,5,3,1,5,3,5,5,3,2,1,3,4,3,1,2,3,1,3,5,5,2,4,5,1,3,1,5,i am often early,sometimes,2,4,5,2,3,1,2,3,3,4,3,5,3,5,1,2,5,2,2,5,3,5,2,most of the day,3,1,1,4,5,5,3
818,4,4,3,3,1,4,1,4,4,4,3,2,1,1,3,3,1,4,1,3,5,5,5,1,2,4,3,4,5,4,5,2,1,1,5,1,1,1,1,1,5,4,2,4,1,1,4,5,5,3,1,1,5,5,1,1,3,1,3,5,1,1,1,5,5,5,2,2,4,1,5,5,4,24,178,80,2,male,right handed,secondary school,no,village,house/bungalow,3,1,1,2,5,3,4,5,1,5,3,2,5,3,1,5,4,1,4,1,4,5,5,2,4,3,4,3,3,1,4,i am often early,only to avoid hurting someone,1,5,2,4,4,1,2,4,2,3,2,4,4,1,4,4,4,4,2,4,4,3,3,few hours a day,2,2,1,3,3,3,4
819,5,5,3,1,2,2,1,4,2,1,2,3,2,1,1,2,5,2,1,4,1,1,4,2,2,2,3,2,5,1,2,5,2,2,1,2,3,2,1,1,1,3,3,3,3,3,5,3,2,5,5,2,4,4,5,3,5,2,2,4,3,1,1,4,1,2,2,3,3,3,5,2,5,17,160,48,0,female,right handed,secondary school,yes,city,block of flats,2,2,3,2,4,1,3,3,1,5,2,1,1,3,1,3,3,1,4,1,3,4,3,1,5,3,3,5,5,1,3,i am always on time,sometimes,3,5,2,4,3,3,3,2,4,3,4,3,3,2,5,5,2,4,3,2,4,3,3,less than an hour a day,4,2,2,2,2,4,5
820,5,3,2,2,2,4,5,3,5,2,2,4,4,4,4,5,3,1,4,5,1,2,5,5,3,3,3,2,3,4,2,3,1,1,3,4,5,3,1,3,3,2,5,1,3,1,5,2,3,1,1,3,4,5,1,1,2,1,1,4,3,1,1,2,3,1,4,4,1,4,5,1,1,18,162,55,1,female,right handed,secondary school,no,city,block of flats,2,1,1,1,2,1,4,4,2,3,3,1,1,2,1,2,5,1,5,1,1,2,3,2,5,1,1,3,4,1,3,i am always on time,sometimes,4,3,1,3,3,1,4,3,2,1,3,4,3,2,5,4,2,5,1,4,3,4,2,few hours a day,2,2,1,4,3,1,5
821,5,3,2,2,2,5,4,4,5,5,5,1,3,4,5,5,2,1,4,5,3,5,5,4,5,3,5,5,3,3,5,4,2,3,5,3,5,4,3,3,4,5,4,1,1,1,5,5,1,4,3,2,1,5,3,1,3,3,4,5,1,5,3,1,1,1,3,3,5,4,5,1,5,17,185,99,1,male,right handed,secondary school,no,city,house/bungalow,3,3,4,3,3,5,5,5,3,5,5,4,5,5,1,4,5,5,2,4,3,4,1,4,3,5,5,5,1,4,2,i am always on time,everytime it suits me,3,3,5,4,1,5,3,3,4,5,4,5,5,1,2,2,3,1,4,5,3,3,5,few hours a day,1,3,3,4,3,5,4
822,5,4,3,1,1,2,3,5,4,1,3,5,4,3,3,3,4,1,2,3,2,2,4,2,3,3,3,4,2,2,3,2,2,2,3,3,4,1,1,1,4,4,2,2,1,1,3,2,5,1,1,5,2,4,1,1,1,2,1,1,1,1,3,3,1,2,4,3,1,2,5,2,4,19,175,60,1,female,right handed,secondary school,no,city,block of flats,4,1,3,2,1,3,3,4,4,3,3,2,1,2,3,3,4,1,4,1,3,5,4,3,5,3,1,2,3,2,3,i am often running late,everytime it suits me,3,4,3,3,3,3,2,3,3,3,4,3,2,1,4,3,3,3,2,5,2,1,3,few hours a day,4,3,3,5,3,1,2
823,5,2,3,2,2,3,1,3,2,1,1,5,2,2,1,3,3,3,1,4,5,4,5,3,2,2,3,2,5,1,5,2,2,1,1,2,2,3,4,5,2,4,4,3,1,1,4,3,5,1,1,1,3,3,1,2,2,2,1,2,1,4,5,3,3,1,3,4,3,2,5,5,1,21,188,81,0,male,right handed,secondary school,yes,city,block of flats,5,3,4,4,2,2,4,5,2,3,1,2,5,3,2,3,4,1,4,4,1,2,4,5,5,5,3,1,3,2,1,i am always on time,only to avoid hurting someone,1,3,3,5,1,4,2,1,5,2,4,1,1,3,3,3,3,5,3,4,2,2,1,few hours a day,2,4,5,1,5,1,3
824,5,3,1,1,2,5,1,3,5,3,2,1,3,2,5,3,2,1,5,5,1,3,4,2,1,1,5,5,5,4,3,2,2,5,1,1,1,1,5,1,2,5,1,1,1,1,3,3,1,1,1,5,3,5,1,1,1,2,1,2,1,3,1,2,1,1,1,1,1,5,5,1,5,29,170,58,1,female,right handed,college/bachelor degree,no,city,house/bungalow,3,5,5,3,4,4,5,5,2,4,3,1,1,2,5,2,5,2,3,1,3,5,5,1,5,3,3,3,3,1,3,i am often early,everytime it suits me,2,3,3,3,2,3,1,2,4,3,3,3,3,2,3,3,3,3,1,5,5,3,1,most of the day,4,1,1,3,3,3,3
825,4,3,1,3,1,4,2,2,5,4,2,1,2,2,2,4,2,1,2,5,4,3,3,3,4,4,5,5,5,2,2,2,1,5,2,2,1,1,4,3,3,2,2,1,2,1,4,4,1,2,1,3,2,3,1,1,1,4,1,5,1,5,1,3,1,3,1,3,3,3,4,1,5,21,170,55,1,female,right handed,college/bachelor degree,no,city,block of flats,3,3,4,4,3,4,4,3,3,4,2,3,4,3,4,4,4,1,3,1,1,5,3,3,5,4,4,2,3,2,3,i am often early,sometimes,2,3,4,3,1,3,4,4,4,4,3,5,4,4,3,2,3,3,4,5,3,3,2,few hours a day,2,2,3,4,4,2,4
826,5,3,3,3,1,4,4,4,5,3,3,3,3,5,5,3,4,1,4,5,2,2,4,4,1,3,4,4,3,2,2,1,2,3,3,4,3,4,1,4,2,4,3,1,1,1,3,2,1,4,1,4,4,5,3,1,1,5,3,4,2,5,2,5,2,2,3,4,2,5,5,3,1,20,158,55,1,female,right handed,secondary school,no,village,house/bungalow,1,3,5,2,2,1,5,4,4,5,2,2,5,5,2,4,4,4,4,1,2,4,3,3,5,3,1,2,2,1,2,i am always on time,sometimes,4,2,4,5,4,2,2,4,2,3,2,3,2,5,3,2,1,3,1,4,4,3,4,few hours a day,1,4,2,3,2,1,4
827,5,3,3,4,3,4,5,4,5,3,3,2,4,3,5,5,2,1,2,4,1,2,4,4,3,2,4,2,2,2,1,2,3,2,3,2,2,2,2,4,2,2,3,2,1,1,4,2,3,2,1,5,3,4,3,2,1,5,1,4,2,3,1,3,1,1,4,5,1,4,5,1,2,20,168,55,1,female,right handed,secondary school,no,city,block of flats,2,2,2,3,3,3,4,3,3,4,4,2,1,3,5,4,5,3,5,1,2,5,4,2,5,4,2,3,3,2,4,i am often early,only to avoid hurting someone,2,4,3,3,4,3,4,3,4,4,5,4,4,3,5,4,3,3,2,4,3,4,2,few hours a day,1,3,2,4,4,1,5
828,1,3,4,1,2,1,2,4,5,3,4,5,2,1,3,3,4,4,1,5,4,5,4,3,2,4,2,3,3,2,5,4,3,2,4,2,3,4,3,2,4,2,1,4,3,2,5,3,3,2,2,3,2,4,2,2,3,2,4,3,1,1,2,3,4,1,3,1,2,3,4,2,2,19,184,80,1,male,right handed,college/bachelor degree,no,village,house/bungalow,2,4,3,2,3,4,3,2,4,3,3,2,4,2,4,2,4,3,5,4,3,,4,2,4,3,2,4,2,4,2,i am often early,only to avoid hurting someone,4,2,3,4,2,,5,3,2,4,3,2,4,3,4,2,4,2,3,1,4,3,2,few hours a day,4,3,2,4,2,5,3
829,5,3,1,2,2,5,4,3,5,5,4,3,2,4,4,4,2,1,3,5,3,4,5,3,5,3,4,4,2,2,5,1,1,2,5,4,1,1,1,1,1,3,4,5,2,1,5,4,5,3,1,5,4,5,3,5,1,4,5,3,5,2,1,2,4,1,2,2,4,5,4,1,2,20,162,50,0,female,right handed,college/bachelor degree,yes,city,block of flats,4,3,5,4,5,3,5,4,2,3,3,2,4,4,5,1,5,2,5,1,5,5,5,5,3,3,3,3,3,3,3,i am often early,only to avoid hurting someone,4,5,3,4,3,3,1,2,4,4,5,1,4,3,4,3,3,3,4,4,3,5,3,few hours a day,3,2,3,1,2,4,5
830,5,3,4,2,1,3,2,4,3,1,1,5,4,4,3,3,5,2,3,5,3,2,5,5,5,2,2,2,5,1,2,1,1,2,1,5,5,3,4,3,4,4,4,1,5,4,5,5,1,5,5,5,3,5,5,5,1,3,3,5,5,5,2,2,5,2,1,3,4,4,5,5,5,21,168,70,1,female,right handed,secondary school,no,city,block of flats,2,3,4,4,4,2,5,4,3,5,3,1,5,4,5,3,5,3,5,1,5,5,5,3,5,4,1,1,4,1,4,i am often running late,sometimes,2,2,4,4,3,3,2,5,4,3,4,4,3,4,4,3,4,3,2,5,3,4,2,most of the day,2,3,5,4,3,3,4
831,5,3,4,2,4,4,4,5,4,3,4,5,4,4,5,3,4,3,4,5,5,5,5,4,4,4,4,4,3,3,4,3,3,3,1,3,3,3,2,4,2,4,3,3,3,2,5,3,4,3,3,3,3,5,3,5,5,5,4,4,3,2,2,4,1,2,4,4,4,4,5,4,3,17,170,50,2,female,right handed,secondary school,no,village,house/bungalow,3,3,4,3,3,4,5,5,4,5,4,1,1,2,2,2,4,2,4,3,2,4,4,3,5,3,3,5,3,2,5,i am always on time,only to avoid hurting someone,3,3,3,4,4,3,4,3,3,3,5,4,4,2,4,4,1,4,3,4,3,4,4,few hours a day,3,5,3,2,4,3,4
832,5,3,3,4,5,5,5,2,5,3,4,1,4,4,5,3,4,1,5,3,1,1,4,3,2,1,5,5,5,2,3,2,1,4,1,5,5,1,1,4,1,3,3,3,1,2,2,2,1,4,3,5,5,5,4,1,1,5,4,4,1,2,3,2,1,5,1,5,1,5,5,1,2,20,165,57,1,female,right handed,secondary school,yes,village,house/bungalow,3,3,1,2,1,,5,3,1,4,3,1,1,1,5,3,5,5,5,1,4,5,5,2,5,3,1,5,3,3,3,i am always on time,sometimes,3,2,4,4,3,4,5,5,4,5,3,1,3,3,5,3,3,3,1,5,5,3,3,few hours a day,1,5,2,2,5,1,4
833,3,3,2,1,1,4,3,3,4,1,1,1,1,5,3,5,2,2,4,5,2,2,5,3,2,2,2,2,4,2,3,1,1,3,2,2,5,2,2,2,1,3,5,5,2,4,5,3,5,2,2,5,2,4,2,4,1,4,1,4,1,2,1,4,3,1,1,3,3,5,5,1,1,19,193,77,1,male,right handed,secondary school,yes,city,block of flats,5,1,1,2,1,1,4,3,5,3,5,3,1,4,5,4,5,3,2,2,1,1,2,3,4,3,3,1,3,2,3,i am always on time,sometimes,3,4,2,4,5,3,3,3,4,4,5,2,3,1,4,4,3,4,1,5,3,3,2,few hours a day,4,4,1,5,5,5,5
834,4,3,4,3,2,4,4,3,5,4,2,2,2,2,3,2,2,2,3,5,3,4,4,3,4,4,3,3,4,3,4,5,1,4,4,4,3,2,3,2,4,2,2,3,1,2,3,3,4,4,2,3,3,5,4,3,4,3,2,3,1,1,1,3,5,2,2,3,4,3,4,2,3,21,179,76,1,male,right handed,secondary school,no,city,block of flats,4,2,3,4,2,4,4,4,2,4,5,3,1,4,5,4,4,1,3,2,3,4,2,2,5,2,3,3,4,3,4,i am often early,sometimes,3,4,2,4,4,3,2,4,4,2,4,3,3,2,4,5,3,3,2,4,4,4,1,less than an hour a day,2,3,4,4,2,2,3
835,4,3,3,2,2,2,3,5,4,1,1,1,4,3,3,3,3,1,1,5,1,3,5,4,4,4,3,3,4,5,5,1,2,1,1,3,2,1,4,3,1,4,1,1,4,4,5,5,2,1,1,2,4,3,1,1,3,1,1,5,2,1,1,5,5,1,1,1,3,2,5,1,1,19,190,76,0,male,right handed,secondary school,yes,city,block of flats,1,3,3,4,4,1,3,4,1,5,3,1,4,5,3,5,3,1,1,3,3,3,4,3,3,3,1,1,3,2,4,i am always on time,sometimes,3,4,2,2,3,3,3,3,3,3,5,3,3,3,4,3,5,4,1,5,4,3,3,few hours a day,3,2,3,3,3,5,4
836,5,3,2,1,1,2,3,4,5,5,5,4,3,5,4,3,1,1,3,5,2,2,5,4,4,4,4,4,3,3,3,1,1,1,3,1,1,1,4,1,3,2,3,4,1,1,4,4,3,3,3,4,4,4,2,2,5,1,1,4,1,5,2,5,5,1,4,4,5,3,4,4,4,19,187,88,0,male,right handed,secondary school,yes,city,block of flats,4,2,2,2,2,3,2,4,2,5,5,1,4,2,5,1,4,4,4,5,3,4,2,1,5,4,4,2,4,1,5,i am often running late,everytime it suits me,5,5,2,2,4,4,1,1,4,1,5,1,1,1,5,5,5,3,2,5,5,2,1,few hours a day,1,5,5,5,5,5,2
837,5,3,4,3,2,5,3,2,5,5,4,2,4,5,5,4,5,1,3,4,1,3,5,4,1,5,5,5,5,5,4,4,1,2,3,2,1,1,2,4,2,3,2,4,4,5,4,3,1,2,5,5,5,5,5,1,1,4,4,5,5,5,1,3,5,2,1,1,5,5,5,3,3,20,183,65,3,male,right handed,secondary school,no,city,block of flats,4,2,2,3,5,1,5,5,1,5,4,2,2,3,5,5,3,1,4,1,1,2,4,1,5,4,1,2,3,1,4,i am always on time,only to avoid hurting someone,1,5,2,4,4,4,5,2,4,3,3,4,4,4,5,5,3,4,2,2,5,4,5,few hours a day,2,2,1,5,1,3,5
